num_dep,YYYY,TYPE,VALEUR
58,1951,TX,14.136666666666667
58,1952,RR,87.59666666666666
58,1952,TM,10.18
58,1952,TN,5.783333333333333
58,1952,TX,14.578333333333335
58,1953,RR,49.51372549019607
58,1953,TM,10.235000000000001
58,1953,TN,5.5616666666666665
58,1953,TX,14.916666666666666
58,1954,RR,70.7
58,1954,TM,9.551666666666668
58,1954,TN,5.355
58,1954,TX,13.741666666666667
58,1955,RR,71.93361344537816
58,1955,TM,10.248333333333333
58,1955,TN,5.556666666666667
58,1955,TX,14.92
58,1956,RR,76.46666666666667
58,1956,TM,8.688333333333333
58,1956,TN,4.476666666666666
58,1956,TX,12.893333333333334
58,1957,RR,70.99579831932773
58,1957,TM,10.148333333333333
58,1957,TN,5.738333333333333
58,1957,TX,14.565
58,1958,RR,102.0075
58,1958,TM,10.053333333333335
58,1958,TN,6.1
58,1958,TX,14.035
58,1959,RR,64.40254237288136
58,1959,TM,11.34
58,1959,TN,6.451666666666667
58,1959,TX,16.215
58,1960,RR,89.14083333333333
58,1960,TM,10.038333333333332
58,1960,TN,5.916666666666667
58,1960,TX,14.15
58,1961,RR,69.35333333333332
58,1961,TM,11.079166666666667
58,1961,TN,6.35
58,1961,TX,15.779166666666665
58,1962,RR,73.7109243697479
58,1962,TM,9.126760563380282
58,1962,TN,4.3323943661971835
58,1962,TX,13.930985915492958
58,1963,RR,73.96525423728814
58,1963,TM,8.874626865671642
58,1963,TN,4.550746268656716
58,1963,TX,13.270422535211269
58,1964,RR,56.29137931034483
58,1964,TM,10.40144927536232
58,1964,TN,5.7043478260869565
58,1964,TX,15.027142857142858
58,1965,RR,102.20677966101695
58,1965,TM,9.609722222222222
58,1965,TN,5.411111111111111
58,1965,TX,13.808333333333334
58,1966,RR,87.93166666666666
58,1966,TM,10.367142857142857
58,1966,TN,6.035714285714286
58,1966,TX,14.707142857142857
58,1967,RR,69.49499999999999
58,1967,TM,10.215277777777779
58,1967,TN,5.590277777777778
58,1967,TX,14.815277777777778
58,1968,RR,90.58823529411765
58,1968,TM,9.904166666666667
58,1968,TN,5.5680555555555555
58,1968,TX,14.244444444444444
58,1969,RR,75.69243697478991
58,1969,TM,9.868055555555555
58,1969,TN,5.402777777777778
58,1969,TX,14.331944444444442
58,1970,RR,80.975
58,1970,TM,9.625373134328358
58,1970,TN,5.2656716417910445
58,1970,TX,13.98955223880597
58,1971,RR,61.85583333333333
58,1971,TM,9.72
58,1971,TN,4.98
58,1971,TX,14.471666666666666
58,1972,RR,73.46499999999999
58,1972,TM,9.49
58,1972,TN,5.066666666666666
58,1972,TX,13.928333333333335
58,1973,RR,65.88166666666667
58,1973,TM,9.610000000000001
58,1973,TN,5.086666666666667
58,1973,TX,14.104999999999999
58,1974,RR,81.935
58,1974,TM,9.986666666666668
58,1974,TN,5.773333333333334
58,1974,TX,14.201666666666666
58,1975,RR,76.22833333333332
58,1975,TM,9.746666666666666
58,1975,TN,5.358333333333333
58,1975,TX,14.135
58,1976,RR,62.530833333333334
58,1976,TM,10.383333333333333
58,1976,TN,5.487878787878787
58,1976,TX,15.284848484848485
58,1977,RR,105.2825
58,1977,TM,10.101388888888888
58,1977,TN,5.926388888888889
58,1977,TX,14.244444444444444
58,1978,RR,71.9175
58,1978,TM,9.126470588235295
58,1978,TN,4.777941176470588
58,1978,TX,13.475000000000001
58,1979,RR,99.85249999999999
58,1979,TM,9.543055555555556
58,1979,TN,5.345833333333333
58,1979,TX,13.726388888888888
58,1980,RR,78.24083333333333
58,1980,TM,9.421739130434784
58,1980,TN,5.149275362318841
58,1980,TX,13.695652173913043
58,1981,RR,99.50916666666667
58,1981,TM,10.001408450704226
58,1981,TN,5.849295774647888
58,1981,TX,14.150704225352113
58,1982,RR,85.48916666666668
58,1982,TM,11.004166666666666
58,1982,TN,6.538888888888889
58,1982,TX,15.476388888888888
58,1983,RR,87.1125
58,1983,TM,10.427777777777777
58,1983,TN,6.063888888888889
58,1983,TX,14.797222222222224
58,1984,RR,85.38583333333332
58,1984,TM,9.691666666666666
58,1984,TN,5.35
58,1984,TX,14.043055555555556
58,1985,RR,62.544999999999995
58,1985,TM,9.2375
58,1985,TN,4.566666666666666
58,1985,TX,13.908333333333333
58,1986,RR,85.29083333333332
58,1986,TM,9.535
58,1986,TN,5.196666666666667
58,1986,TX,13.870000000000001
58,1987,RR,83.02833333333334
58,1987,TM,9.556666666666667
58,1987,TN,5.6
58,1987,TX,13.513333333333332
58,1988,RR,83.39750000000001
58,1988,TM,10.556666666666667
58,1988,TN,6.381666666666666
58,1988,TX,14.72
58,1989,RR,59.391666666666666
58,1989,TM,11.086666666666668
58,1989,TN,6.116666666666666
58,1989,TX,16.06
58,1990,RR,78.31166666666667
58,1990,TM,11.021666666666667
58,1990,TN,6.3966666666666665
58,1990,TX,15.66
58,1991,RR,58.4875
58,1991,TM,10.008333333333333
58,1991,TN,5.323333333333333
58,1991,TX,14.705
58,1992,RR,81.00916666666667
58,1992,TM,10.343333333333334
58,1992,TN,5.83
58,1992,TX,14.846666666666666
58,1993,RR,79.74166666666666
58,1993,TM,10.066666666666666
58,1993,TN,5.666666666666667
58,1993,TX,14.468333333333334
58,1994,RR,98.07916666666667
58,1994,TM,11.265625
58,1994,TN,7.1984375
58,1994,TX,15.3296875
58,1995,RR,83.98
58,1995,TM,10.859722222222222
58,1995,TN,6.251388888888889
58,1995,TX,15.462499999999999
58,1996,RR,73.42666666666668
58,1996,TM,9.899999999999999
58,1996,TN,5.245833333333334
58,1996,TX,14.551388888888889
58,1997,RR,74.25583333333334
58,1997,TM,11.406944444444443
58,1997,TN,6.3805555555555555
58,1997,TX,16.431944444444444
58,1998,RR,82.4525
58,1998,TM,10.606944444444444
58,1998,TN,6.0680555555555555
58,1998,TX,15.148611111111112
58,1999,RR,90.36083333333333
58,1999,TM,11.147222222222222
58,1999,TN,6.709722222222222
58,1999,TX,15.581944444444446
58,2000,RR,82.57916666666667
58,2000,TM,11.497222222222222
58,2000,TN,6.951388888888889
58,2000,TX,16.015277777777776
58,2001,RR,91.01
58,2001,TM,10.740277777777777
58,2001,TN,6.338888888888889
58,2001,TX,15.148611111111112
58,2002,RR,77.2625
58,2002,TM,11.5125
58,2002,TN,6.981944444444444
58,2002,TX,16.04861111111111
58,2003,RR,67.06470588235294
58,2003,TM,11.582432432432432
58,2003,TN,6.4202702702702705
58,2003,TX,16.75135135135135
58,2004,RR,85.32016806722689
58,2004,TM,10.63012048192771
58,2004,TN,6.0120481927710845
58,2004,TX,15.254216867469879
58,2005,RR,61.435042735042735
58,2005,TM,10.86867469879518
58,2005,TN,5.978313253012048
58,2005,TX,15.748192771084335
58,2006,RR,87.07310924369749
58,2006,TM,11.466265060240962
58,2006,TN,6.719277108433736
58,2006,TX,16.203614457831325
58,2007,RR,90.76666666666668
58,2007,TM,11.150602409638553
58,2007,TN,6.465060240963855
58,2007,TX,15.844578313253011
58,2008,RR,85.75210084033614
58,2008,TM,10.686746987951807
58,2008,TN,6.032530120481928
58,2008,TX,15.362650602409637
58,2009,RR,74.63166666666666
58,2009,TM,11.10357142857143
58,2009,TN,5.869047619047619
58,2009,TX,16.325
58,2010,RR,84.08620689655173
58,2010,TM,9.92142857142857
58,2010,TN,5.15
58,2010,TX,14.701190476190478
58,2011,RR,68.6436974789916
58,2011,TM,12.032142857142858
58,2011,TN,6.758333333333334
58,2011,TX,17.303571428571427
58,2012,RR,82.64833333333333
58,2012,TM,11.08452380952381
58,2012,TN,6.091666666666667
58,2012,TX,16.06547619047619
58,2013,RR,92.86666666666666
58,2013,TM,10.561904761904762
58,2013,TN,5.979761904761905
58,2013,TX,15.122619047619047
58,2014,RR,84.52833333333334
58,2014,TM,12.061904761904762
58,2014,TN,7.044047619047619
58,2014,TX,17.08452380952381
58,2015,RR,67.15583333333333
58,2015,TM,11.829761904761906
58,2015,TN,6.517857142857143
58,2015,TX,17.14761904761905
58,2016,RR,91.88991596638655
58,2016,TM,11.204761904761906
58,2016,TN,6.288095238095239
58,2016,TX,16.13095238095238
58,2017,RR,76.96166666666666
58,2017,TM,11.58452380952381
58,2017,TN,6.514285714285715
58,2017,TX,16.65833333333333
58,2018,RR,74.0825
58,2018,TM,12.428571428571429
58,2018,TN,7.125
58,2018,TX,17.72738095238095
58,2019,RR,70.55833333333334
58,2019,TM,12.209677419354838
58,2019,TN,6.825806451612903
58,2019,TX,17.588172043010754
58,2020,RR,67.44166666666666
58,2020,TM,12.814814814814815
58,2020,TN,7.410185185185185
58,2020,TX,18.225925925925928
58,2021,RR,83.08416666666668
58,2021,TM,11.311304347826086
58,2021,TN,6.331304347826087
58,2021,TX,16.289565217391303
58,2022,RR,69.28833333333334
58,2022,TM,12.854166666666666
58,2022,TN,7.4325
58,2022,TX,18.285833333333336
58,2023,RR,76.70166666666667
58,2023,TM,12.965
58,2023,TN,7.8425
58,2023,TX,18.084166666666665
58,2024,RR,88.385
58,2024,TM,8.7825
58,2024,TN,4.470000000000001
58,2024,TX,13.0825
59,1891,RR,58.31666666666667
59,1891,TM,9.283333333333333
59,1891,TN,5.041666666666667
59,1891,TX,13.524999999999999
59,1892,RR,43.62857142857143
59,1892,TM,8.6
59,1892,TN,4.1
59,1892,TX,13.157142857142858
59,1895,TM,7.199999999999999
59,1895,TN,4.133333333333334
59,1895,TX,10.333333333333334
59,1896,TM,10.175
59,1896,TN,6.791666666666667
59,1896,TX,13.591666666666667
59,1897,TM,10.333333333333334
59,1897,TN,6.875
59,1897,TX,13.825
59,1898,TM,11.0
59,1898,TN,7.074999999999999
59,1898,TX,14.916666666666666
59,1899,TM,10.7
59,1899,TN,6.791666666666667
59,1899,TX,14.608333333333333
59,1900,TM,10.75
59,1900,TN,6.833333333333333
59,1900,TX,14.641666666666667
59,1901,TM,9.899999999999999
59,1901,TN,6.466666666666666
59,1901,TX,13.316666666666668
59,1902,TM,9.75
59,1902,TN,6.333333333333333
59,1902,TX,13.141666666666667
59,1903,TM,10.558333333333334
59,1903,TN,7.324999999999999
59,1903,TX,13.774999999999999
59,1904,TM,10.2
59,1904,TN,6.808333333333334
59,1904,TX,13.625
59,1905,TM,10.108333333333333
59,1905,TN,7.041666666666667
59,1905,TX,13.133333333333333
59,1906,TM,10.358333333333333
59,1906,TN,7.125
59,1906,TX,13.591666666666667
59,1907,TM,9.958333333333334
59,1907,TN,6.0
59,1907,TX,13.908333333333335
59,1908,TM,9.862499999999999
59,1908,TN,5.483333333333333
59,1908,TX,14.2125
59,1909,TM,9.524999999999999
59,1909,TN,4.758333333333334
59,1909,TX,14.283333333333335
59,1910,TM,9.2
59,1910,TN,4.775
59,1910,TX,13.658333333333333
59,1911,TM,9.891666666666667
59,1911,TN,5.65
59,1911,TX,14.149999999999999
59,1912,TM,10.845454545454546
59,1912,TN,7.481818181818182
59,1912,TX,13.791666666666666
59,1913,TM,10.366666666666667
59,1913,TN,7.133333333333334
59,1913,TX,14.433333333333334
59,1914,TM,10.033333333333333
59,1914,TN,5.808333333333334
59,1914,TX,14.258333333333333
59,1915,TM,9.975000000000001
59,1915,TN,6.6
59,1915,TX,13.325
59,1916,TM,9.908333333333333
59,1916,TN,6.541666666666667
59,1916,TX,13.283333333333333
59,1917,RR,39.875
59,1918,RR,7.324999999999999
59,1919,RR,40.041666666666664
59,1920,RR,40.166666666666664
59,1921,RR,34.641666666666666
59,1922,RR,68.91666666666667
59,1923,RR,77.375
59,1923,TM,10.591666666666667
59,1923,TN,7.266666666666666
59,1923,TX,13.925
59,1924,RR,75.20833333333333
59,1924,TM,10.05
59,1924,TN,6.858333333333333
59,1924,TX,13.241666666666667
59,1925,RR,85.00833333333334
59,1925,TM,10.208333333333334
59,1925,TN,7.199999999999999
59,1925,TX,13.225000000000001
59,1926,RR,56.05833333333333
59,1926,TM,10.899999999999999
59,1926,TN,7.550000000000001
59,1926,TX,14.258333333333333
59,1927,RR,68.725
59,1927,TM,10.133333333333333
59,1927,TN,6.766666666666667
59,1927,TX,13.508333333333333
59,1928,RR,67.03333333333333
59,1928,TM,10.733333333333333
59,1928,TN,6.966666666666667
59,1928,TX,14.5
59,1929,RR,47.84166666666667
59,1929,TM,9.075
59,1929,TN,5.008333333333334
59,1929,TX,13.083333333333334
59,1930,RR,56.31666666666666
59,1930,TM,10.691666666666666
59,1930,TN,7.574999999999999
59,1930,TX,13.85
59,1931,RR,62.983333333333334
59,1931,TM,10.208333333333334
59,1931,TN,7.25
59,1931,TX,13.133333333333333
59,1932,RR,48.266666666666666
59,1932,TM,10.441666666666666
59,1932,TN,7.449999999999999
59,1932,TX,13.408333333333333
59,1933,RR,43.46666666666667
59,1933,TM,10.274999999999999
59,1933,TN,7.041666666666667
59,1933,TX,13.508333333333333
59,1934,RR,47.0
59,1934,TM,11.091666666666667
59,1934,TN,8.183333333333334
59,1934,TX,14.016666666666666
59,1935,RR,59.55833333333333
59,1935,TM,10.899999999999999
59,1935,TN,7.9833333333333325
59,1935,TX,13.791666666666666
59,1936,RR,67.975
59,1936,TM,10.558333333333334
59,1936,TN,7.741666666666666
59,1936,TX,13.383333333333333
59,1937,RR,70.83333333333333
59,1937,TM,10.95
59,1937,TN,8.216666666666667
59,1937,TX,13.75
59,1938,RR,44.166666666666664
59,1938,TM,9.2
59,1938,TN,6.199999999999999
59,1938,TX,12.2
59,1944,TM,3.0
59,1944,TN,0.6999999999999998
59,1944,TX,5.3
59,1945,RR,50.36666666666667
59,1945,TM,10.591666666666667
59,1945,TN,6.458333333333333
59,1945,TX,14.700000000000001
59,1946,RR,53.32222222222222
59,1946,TM,10.305555555555555
59,1946,TN,6.7555555555555555
59,1946,TX,13.866666666666665
59,1947,RR,36.67142857142857
59,1947,TM,8.928571428571429
59,1947,TN,4.892857142857143
59,1947,TX,12.97142857142857
59,1948,RR,47.0125
59,1948,TM,10.25
59,1948,TN,6.083333333333333
59,1948,TX,14.408333333333335
59,1949,RR,41.145833333333336
59,1949,TM,10.783333333333333
59,1949,TN,6.895833333333333
59,1949,TX,14.649999999999999
59,1950,RR,61.412499999999994
59,1950,TM,10.2375
59,1950,TN,6.766666666666667
59,1950,TX,13.7
59,1951,RR,61.42916666666666
59,1951,TM,10.266666666666667
59,1951,TN,6.8375
59,1951,TX,13.7
59,1952,RR,61.93333333333333
59,1952,TM,9.891666666666667
59,1952,TN,6.354166666666667
59,1952,TX,13.412500000000001
59,1953,RR,39.73452380952381
59,1953,TM,10.3125
59,1953,TN,6.858333333333333
59,1953,TX,13.779166666666667
59,1954,RR,50.60361445783133
59,1954,TM,9.820833333333333
59,1954,TN,6.375
59,1954,TX,13.274999999999999
59,1955,RR,41.00714285714285
59,1955,TM,9.758333333333333
59,1955,TN,6.154166666666666
59,1955,TX,13.366666666666667
59,1956,RR,51.92976190476191
59,1956,TM,9.175
59,1956,TN,5.666666666666667
59,1956,TX,12.683333333333334
59,1957,RR,50.81071428571429
59,1957,TM,10.695833333333333
59,1957,TN,7.1875
59,1957,TX,14.220833333333333
59,1958,RR,60.93333333333333
59,1958,TM,10.287500000000001
59,1958,TN,6.8
59,1958,TX,13.745833333333334
59,1959,RR,42.02619047619047
59,1959,TM,11.066666666666666
59,1959,TN,6.958333333333333
59,1959,TX,15.149999999999999
59,1960,RR,65.93118279569893
59,1960,TM,10.316666666666666
59,1960,TN,7.0625
59,1960,TX,13.55
59,1961,RR,54.961111111111116
59,1961,TM,10.75
59,1961,TN,7.379166666666666
59,1961,TX,14.108333333333333
59,1962,RR,42.673148148148144
59,1962,TM,9.228048780487805
59,1962,TN,5.9280487804878055
59,1962,TX,12.518292682926829
59,1963,RR,46.65
59,1963,TM,8.648809523809524
59,1963,TN,5.377380952380952
59,1963,TX,11.933333333333334
59,1964,RR,53.201851851851856
59,1964,TM,9.971428571428572
59,1964,TN,6.416666666666667
59,1964,TX,13.517857142857142
59,1965,RR,62.33867924528302
59,1965,TM,9.785365853658536
59,1965,TN,6.357317073170731
59,1965,TX,13.221951219512196
59,1966,RR,67.93333333333334
59,1966,TM,10.338095238095239
59,1966,TN,7.078571428571429
59,1966,TX,13.59642857142857
59,1967,RR,48.586111111111116
59,1967,TM,10.305952380952382
59,1967,TN,6.8273809523809526
59,1967,TX,13.783333333333333
59,1968,RR,57.971296296296295
59,1968,TM,9.625
59,1968,TN,6.404761904761905
59,1968,TX,12.86547619047619
59,1969,RR,57.9537037037037
59,1969,TM,10.108333333333334
59,1969,TN,6.619047619047619
59,1969,TX,13.589285714285714
59,1970,RR,51.989814814814814
59,1970,TM,10.189772727272727
59,1970,TN,6.8931818181818185
59,1970,TX,13.504545454545456
59,1971,RR,44.26203703703704
59,1971,TM,10.285416666666666
59,1971,TN,6.746875
59,1971,TX,13.833333333333334
59,1972,RR,52.629629629629626
59,1972,TM,9.619791666666666
59,1972,TN,6.366666666666667
59,1972,TX,12.884375
59,1973,RR,43.04351851851852
59,1973,TM,10.207291666666666
59,1973,TN,6.721875
59,1973,TX,13.706249999999999
59,1974,RR,69.30648148148147
59,1974,TM,10.429166666666667
59,1974,TN,7.201041666666666
59,1974,TX,13.653125000000001
59,1975,RR,61.00833333333333
59,1975,TM,10.153409090909092
59,1975,TN,7.035227272727273
59,1975,TX,13.2625
59,1976,RR,41.464814814814815
59,1976,TM,10.703125
59,1976,TN,7.055208333333333
59,1976,TX,14.352083333333333
59,1977,RR,60.105555555555554
59,1977,TM,10.303157894736842
59,1977,TN,6.958947368421053
59,1977,TX,13.634736842105262
59,1978,RR,51.020370370370365
59,1978,TM,9.804166666666667
59,1978,TN,6.594791666666667
59,1978,TX,13.014583333333334
59,1979,RR,62.65555555555556
59,1979,TM,9.578125
59,1979,TN,6.2593749999999995
59,1979,TX,12.883333333333333
59,1980,RR,63.05
59,1980,TM,10.022916666666667
59,1980,TN,6.804166666666667
59,1980,TX,13.232291666666667
59,1981,RR,71.64999999999999
59,1981,TM,10.251041666666667
59,1981,TN,7.104166666666667
59,1981,TX,13.409374999999999
59,1982,RR,59.13148148148148
59,1982,TM,10.778125000000001
59,1982,TN,7.39375
59,1982,TX,14.165625
59,1983,RR,55.70925925925926
59,1983,TM,10.789583333333333
59,1983,TN,7.385416666666667
59,1983,TX,14.196875
59,1984,RR,64.54629629629629
59,1984,TM,10.371875000000001
59,1984,TN,7.163541666666667
59,1984,TX,13.590625000000001
59,1985,RR,53.12592592592593
59,1985,TM,9.523958333333333
59,1985,TN,6.03125
59,1985,TX,12.996875000000001
59,1986,RR,62.173148148148144
59,1986,TM,9.858333333333333
59,1986,TN,6.3968750000000005
59,1986,TX,13.305208333333333
59,1987,RR,64.80462962962963
59,1987,TM,9.845833333333333
59,1987,TN,6.663541666666667
59,1987,TX,13.027083333333332
59,1988,RR,65.54537037037036
59,1988,TM,10.938541666666666
59,1988,TN,7.736458333333334
59,1988,TX,14.127083333333333
59,1989,RR,52.943518518518516
59,1989,TM,11.377083333333333
59,1989,TN,7.765625
59,1989,TX,14.997916666666667
59,1990,RR,56.34444444444444
59,1990,TM,11.565624999999999
59,1990,TN,7.960416666666667
59,1990,TX,15.180208333333333
59,1991,RR,61.25092592592593
59,1991,TM,10.170833333333333
59,1991,TN,6.792708333333334
59,1991,TX,13.55625
59,1992,RR,65.55833333333334
59,1992,TM,11.051041666666668
59,1992,TN,7.811458333333333
59,1992,TX,14.298958333333333
59,1993,RR,66.60277777777777
59,1993,TM,10.5375
59,1993,TN,7.29375
59,1993,TX,13.769791666666668
59,1994,RR,63.80277777777778
59,1994,TM,11.421875
59,1994,TN,8.147916666666667
59,1994,TX,14.6875
59,1995,RR,53.23518518518518
59,1995,TM,11.430208333333333
59,1995,TN,8.042708333333334
59,1995,TX,14.81875
59,1996,RR,48.05833333333334
59,1996,TM,9.606250000000001
59,1996,TN,6.327083333333333
59,1996,TX,12.887500000000001
59,1997,RR,53.050925925925924
59,1997,TM,11.18125
59,1997,TN,7.720833333333334
59,1997,TX,14.640625
59,1998,RR,64.15514018691589
59,1998,TM,11.208333333333334
59,1998,TN,7.9937499999999995
59,1998,TX,14.411458333333334
59,1999,RR,69.1037037037037
59,1999,TM,11.744791666666666
59,1999,TN,8.418750000000001
59,1999,TX,15.065624999999999
59,2000,RR,70.80740740740741
59,2000,TM,11.589583333333332
59,2000,TN,8.496875000000001
59,2000,TX,14.674999999999999
59,2001,RR,74.09722222222223
59,2001,TM,11.230208333333332
59,2001,TN,8.020833333333334
59,2001,TX,14.456249999999999
59,2002,RR,68.28981481481482
59,2002,TM,11.676041666666668
59,2002,TN,8.372916666666667
59,2002,TX,14.964583333333332
59,2003,RR,48.88691588785046
59,2003,TM,11.491666666666667
59,2003,TN,7.638541666666666
59,2003,TX,15.339583333333332
59,2004,RR,52.40648148148148
59,2004,TM,11.382291666666667
59,2004,TN,8.005208333333334
59,2004,TX,14.761458333333332
59,2005,RR,63.537962962962965
59,2005,TM,11.522916666666667
59,2005,TN,8.185416666666667
59,2005,TX,14.857291666666667
59,2006,RR,63.46018518518518
59,2006,TM,11.751041666666666
59,2006,TN,8.447916666666666
59,2006,TX,15.051041666666668
59,2007,RR,63.25185185185185
59,2007,TM,11.848958333333334
59,2007,TN,8.544791666666667
59,2007,TX,15.15
59,2008,RR,62.108333333333334
59,2008,TM,11.357291666666667
59,2008,TN,8.054166666666667
59,2008,TX,14.666666666666666
59,2009,RR,61.48148148148148
59,2009,TM,11.404166666666667
59,2009,TN,7.820833333333333
59,2009,TX,14.988541666666668
59,2010,RR,60.193518518518516
59,2010,TM,10.151041666666666
59,2010,TN,6.777083333333334
59,2010,TX,13.525
59,2011,RR,52.19537037037038
59,2011,TM,12.017708333333333
59,2011,TN,8.38125
59,2011,TX,15.640625
59,2012,RR,73.53888888888889
59,2012,TM,11.066666666666668
59,2012,TN,7.673958333333334
59,2012,TX,14.454166666666667
59,2013,RR,59.69238095238095
59,2013,TM,10.497916666666667
59,2013,TN,7.3031250000000005
59,2013,TX,13.692708333333334
59,2014,RR,66.55277777777778
59,2014,TM,12.457291666666668
59,2014,TN,9.018749999999999
59,2014,TX,15.905208333333334
59,2015,RR,62.86203703703704
59,2015,TM,11.785416666666668
59,2015,TN,8.263541666666667
59,2015,TX,15.305208333333333
59,2016,RR,66.82962962962964
59,2016,TM,11.622916666666667
59,2016,TN,8.241666666666667
59,2016,TX,15.038541666666667
59,2017,RR,57.90833333333334
59,2017,TM,12.039583333333333
59,2017,TN,8.415625
59,2017,TX,15.659374999999999
59,2018,RR,50.96851851851852
59,2018,TM,12.045833333333334
59,2018,TN,8.403125000000001
59,2018,TX,15.714583333333332
59,2019,RR,58.54907407407408
59,2019,TM,12.092708333333334
59,2019,TN,8.432291666666666
59,2019,TX,15.751041666666666
59,2020,RR,59.66481481481482
59,2020,TM,12.581249999999999
59,2020,TN,8.915625
59,2020,TX,16.246875
59,2021,RR,68.87777777777778
59,2021,TM,11.53495145631068
59,2021,TN,8.098058252427185
59,2021,TX,14.991262135922328
59,2022,RR,53.586111111111116
59,2022,TM,12.642592592592594
59,2022,TN,8.665740740740741
59,2022,TX,16.617592592592594
59,2023,RR,73.18981481481481
59,2023,TM,12.653703703703703
59,2023,TN,9.119444444444444
59,2023,TX,16.200925925925926
59,2024,RR,75.05833333333334
59,2024,TM,9.01388888888889
59,2024,TN,6.027777777777778
59,2024,TX,11.988888888888889
60,1931,IN,225.76666666666665
60,1932,IN,213.38333333333333
60,1933,IN,210.35000000000002
60,1934,IN,211.99166666666667
60,1935,IN,221.9
60,1936,IN,216.45000000000002
60,1937,IN,219.84166666666667
60,1937,RR,52.9
60,1937,TM,5.1
60,1937,TN,2.2
60,1937,TX,7.9
60,1938,IN,226.76666666666665
60,1938,RR,47.324999999999996
60,1939,IN,212.41666666666666
60,1939,RR,73.63684210526316
60,1940,IN,216.4
60,1940,RR,44.214285714285715
60,1941,IN,215.24166666666667
60,1941,RR,60.416666666666664
60,1942,IN,225.8083333333333
60,1942,RR,58.38421052631579
60,1943,IN,229.025
60,1943,RR,50.641176470588235
60,1944,IN,223.49166666666667
60,1944,RR,60.02857142857143
60,1944,TM,5.25
60,1944,TN,2.65
60,1944,TX,7.9
60,1945,IN,252.26666666666665
60,1945,RR,47.364102564102566
60,1945,TM,10.575000000000001
60,1945,TN,5.858333333333333
60,1945,TX,15.241666666666667
60,1946,IN,225.16666666666666
60,1946,RR,51.93380281690141
60,1946,TM,9.5
60,1946,TN,5.291666666666667
60,1946,TX,13.683333333333332
60,1947,IN,224.64166666666665
60,1947,RR,51.00138888888889
60,1947,TM,10.433333333333334
60,1947,TN,5.658333333333332
60,1947,TX,15.241666666666667
60,1948,IN,238.24166666666667
60,1948,RR,53.038372093023256
60,1948,TM,10.133333333333335
60,1948,TN,5.533333333333334
60,1948,TX,14.716666666666667
60,1949,IN,246.83333333333334
60,1949,RR,46.02478632478632
60,1949,TM,10.708333333333334
60,1949,TN,5.758333333333333
60,1949,TX,15.674999999999999
60,1950,IN,236.91666666666666
60,1950,RR,64.88916666666667
60,1950,TM,10.141666666666667
60,1950,TN,5.8500000000000005
60,1950,TX,14.391666666666666
60,1951,IN,227.75833333333333
60,1951,RR,71.15249999999999
60,1951,TM,10.335714285714285
60,1951,TN,5.855357142857143
60,1951,TX,14.832142857142857
60,1952,IN,243.43333333333337
60,1952,RR,64.39242424242424
60,1952,TM,9.671666666666669
60,1952,TN,5.141666666666667
60,1952,TX,14.301666666666668
60,1953,IN,226.35
60,1953,RR,37.913636363636364
60,1953,TM,10.16
60,1953,TN,5.234999999999999
60,1953,TX,15.055
60,1954,IN,231.66666666666666
60,1954,RR,52.67045454545455
60,1954,TM,9.555
60,1954,TN,4.933333333333334
60,1954,TX,14.208333333333334
60,1955,IN,244.54999999999998
60,1955,RR,47.76583333333333
60,1955,TM,9.748333333333333
60,1955,TN,4.364999999999999
60,1955,TX,15.139999999999999
60,1956,IN,232.29999999999998
60,1956,RR,46.681679389312976
60,1956,TM,8.8
60,1956,TN,3.8633333333333337
60,1956,TX,13.72
60,1957,IN,227.25
60,1957,RR,56.38106060606061
60,1957,TM,10.296666666666665
60,1957,TN,5.453333333333333
60,1957,TX,15.131666666666666
60,1958,IN,233.65
60,1958,RR,68.97954545454544
60,1958,TM,10.02
60,1958,TN,5.613333333333333
60,1958,TX,14.408333333333333
60,1959,IN,232.70000000000002
60,1959,RR,43.63263888888889
60,1959,TM,10.703333333333335
60,1959,TN,5.003333333333333
60,1959,TX,16.415
60,1960,IN,228.75
60,1960,RR,65.93194444444445
60,1960,TM,10.098333333333333
60,1960,TN,5.535
60,1960,TX,14.66
60,1961,IN,246.28333333333333
60,1961,RR,50.189361702127655
60,1961,TM,10.528333333333334
60,1961,TN,5.551666666666666
60,1961,TX,15.506666666666666
60,1962,IN,232.10833333333335
60,1962,RR,51.83958333333333
60,1962,TM,8.615
60,1962,TN,4.413333333333333
60,1962,TX,12.816666666666666
60,1963,IN,211.1833333333333
60,1963,RR,53.176760563380284
60,1963,TM,8.067241379310344
60,1963,TN,4.251724137931034
60,1963,TX,11.879310344827585
60,1964,IN,222.775
60,1964,RR,47.337956204379566
60,1964,TM,9.8
60,1964,TN,5.34375
60,1964,TX,14.2640625
60,1965,IN,236.39166666666665
60,1965,RR,66.85314685314685
60,1965,TM,8.993055555555555
60,1965,TN,4.554166666666666
60,1965,TX,13.434722222222224
60,1966,IN,229.63333333333333
60,1966,RR,71.17152777777778
60,1966,TM,10.004166666666666
60,1966,TN,5.895833333333333
60,1966,TX,14.115277777777777
60,1967,IN,236.35
60,1967,RR,53.995104895104895
60,1967,TM,9.901388888888889
60,1967,TN,5.393055555555556
60,1967,TX,14.405555555555557
60,1968,IN,220.24166666666667
60,1968,RR,66.64652777777778
60,1968,TM,9.37361111111111
60,1968,TN,5.473611111111111
60,1968,TX,13.26388888888889
